"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0031032","actomyosin structure organization","14/599","196/18842",0.0714285714285714,2.24683997138087,3.17953177238583,0.00409049825511308,0.0357060912204387,0.0165533603515505,"PFN1/IQGAP1/CDC42/PTGER4/WAS/CD47/RGCC/EVL/PIK3R1/CNN2/AKAP13/ROCK1/PAK2/WDR1",14
"GO:1903078","positive regulation of protein localization to plasma membrane","7/599","64/18842",0.109375,3.44047370617696,3.54369804871203,0.00410162001993707,0.0357263426200098,0.0165627489097282,"PRNP/ARF6/CIB1/PIK3R1/RHOG/EZR/PRKCH",7
"GO:0001916","positive regulation of T cell mediated cytotoxicity","5/599","34/18842",0.147058823529412,4.6258469999018,3.83437762364305,0.00414154554952798,0.035919943131483,0.0166525021961038,"HLA-C/HLA-E/HLA-F/HLA-B/HLA-A",5
"GO:1901532","regulation of hematopoietic progenitor cell differentiation","5/599","34/18842",0.147058823529412,4.6258469999018,3.83437762364305,0.00414154554952798,0.035919943131483,0.0166525021961038,"EIF2AK2/TMSB4X/N4BP2L2/NUDT21/DHX36",5
"GO:1901654","response to ketone","14/599","197/18842",0.0710659898477157,2.23543469233833,3.15855881895832,0.00427898763044132,0.0370328588314741,0.0171684504277127,"TGFB1/GNG2/PTGER4/NR3C1/PTPRC/TXNIP/CALM3/FOXP1/DUSP1/NASP/CCR7/UCP2/PIM3/JUND",14
"GO:0140507","granzyme-mediated programmed cell death signaling pathway","3/599","11/18842",0.272727272727273,8.57884352709061,4.55595943425405,0.00435827871200966,0.0374793501950153,0.0173754440296985,"GZMA/NKG7/SRGN",3
"GO:2000035","regulation of stem cell division","3/599","11/18842",0.272727272727273,8.57884352709061,4.55595943425405,0.00435827871200966,0.0374793501950153,0.0173754440296985,"YME1L1/CDK2AP2/LBH",3
"GO:2000269","regulation of fibroblast apoptotic process","3/599","11/18842",0.272727272727273,8.57884352709061,4.55595943425405,0.00435827871200966,0.0374793501950153,0.0173754440296985,"STK17A/BTG1/STK17B",3
"GO:0070849","response to epidermal growth factor","6/599","49/18842",0.122448979591837,3.85172566522435,3.62180433571713,0.00440826803392729,0.0378290908027714,0.0175375839366969,"IQGAP1/TPR/ZFP36/SYAP1/ZFP36L2/EEF1A1",6
"GO:0045860","positive regulation of protein kinase activity","10/599","119/18842",0.0840336134453782,2.64334114280103,3.25859770548161,0.00468267136327364,0.0399742965334052,0.0185321023024335,"SNX9/TNFRSF1B/TAOK3/LCP2/CIB1/PTPRC/LTB/ABI1/SYAP1/LAT",10
"GO:0034114","regulation of heterotypic cell-cell adhesion","4/599","22/18842",0.181818181818182,5.7192290180604,4.01319110863256,0.00468779629216577,0.0399742965334052,0.0185321023024335,"LCK/CD44/WNK1/SKAP1",4
"GO:0090083","regulation of inclusion body assembly","4/599","22/18842",0.181818181818182,5.7192290180604,4.01319110863256,0.00468779629216577,0.0399742965334052,0.0185321023024335,"HSPA1A/HSPA1B/DNAJB6/DNAJB1",4
"GO:0034063","stress granule assembly","5/599","35/18842",0.142857142857143,4.49367994276175,3.74864775444134,0.00470773669877638,0.040060174549965,0.0185719153905034,"PRRC2C/G3BP1/DAZAP2/G3BP2/RPS23",5
"GO:0042542","response to hydrogen peroxide","8/599","83/18842",0.0963855421686747,3.03188044330913,3.36162768459002,0.00484771770523439,0.0411650338191347,0.0190841286570691,"FYN/KLF2/RPS3/TXNIP/TNFAIP3/SOD1/OSER1/DUSP1",8
"GO:0006469","negative regulation of protein kinase activity","7/599","66/18842",0.106060606060606,3.3362169272019,3.44509222702404,0.00487054536061739,0.0412471479665498,0.0191221968136683,"TAF7/PTPN1/PTPRC/ADAR/PDCD4/PTPN22/DNAJA1",7
"GO:0001913","T cell mediated cytotoxicity","6/599","50/18842",0.12,3.77469115191987,3.55983940804359,0.00487771151119583,0.0412471479665498,0.0191221968136683,"HLA-C/PTPRC/HLA-E/HLA-F/HLA-B/HLA-A",6
"GO:0072594","establishment of protein localization to organelle","21/599","356/18842",0.0589887640449438,1.85553638085948,2.95297155638129,0.00511071659277363,0.0431276479211397,0.0199939974595923,"TGFB1/RAN/STK4/SRPRA/NIPBL/HSPA4/ZFAND2A/SRP54/M6PR/TPR/TOMM7/IL10RA/NPM1/LAPTM5/PIK3R1/HSPA8/ADAR/HSPD1/CBLB/HCLS1/HSP90AA1",21
"GO:0043434","response to peptide hormone","24/599","427/18842",0.0562060889929742,1.76800522338167,2.90877083185448,0.00525129615173869,0.0442220146886045,0.0205013463975303,"TGFB1/STAT4/ATP2B1/FYN/JAK1/CACYBP/KLF2/LEPROTL1/PTPN1/VAMP2/PIK3R1/PHIP/OSBPL8/BTG1/ROCK1/SOCS1/NR4A2/SYAP1/SRSF5/PTPN2/RPS6/UCP2/JUND/INSIG1",24
"GO:0019081","viral translation","5/599","36/18842",0.138888888888889,4.36885549990725,3.66608622022379,0.00532679476919996,0.0447649274703574,0.0207530410134527,"EIF3G/PCBP2/OAZ1/EIF3F/ATG12",5
"GO:0071216","cellular response to biotic stimulus","16/599","245/18842",0.0653061224489796,2.05425368811966,3.00970536582984,0.00534851113346118,0.0448545592783449,0.0207945943609591,"CD55/TNFRSF1B/TNIP1/GBP2/ARID5A/TXNIP/CARD16/CD6/TNFAIP3/ZFP36/DDIT3/B2M/HMGB2/PDCD4/PTPN22/PDE4B",16
"GO:0002183","cytoplasmic translational initiation","6/599","51/18842",0.117647058823529,3.70067759992144,3.49945280634456,0.00538285565307712,0.0449568129544034,0.0208419992123223,"EIF3G/RPS3/EIF3F/EIF5/EIF4A2/EIF3K",6
"GO:0071385","cellular response to glucocorticoid stimulus","6/599","51/18842",0.117647058823529,3.70067759992144,3.49945280634456,0.00538285565307712,0.0449568129544034,0.0208419992123223,"TGFB1/REST/NR3C1/ZFP36/ANXA1/ZFP36L2",6
"GO:0032212","positive regulation of telomere maintenance via telomerase","4/599","23/18842",0.173913043478261,5.47056688684039,3.88727710797105,0.00553412448207437,0.0459181021849094,0.0212876533427728,"PTGES3/HNRNPA1/CCT4/HSP90AA1",4
"GO:0045649","regulation of macrophage differentiation","4/599","23/18842",0.173913043478261,5.47056688684039,3.88727710797105,0.00553412448207437,0.0459181021849094,0.0212876533427728,"TGFB1/ID2/PTPN2/HCLS1",4
"GO:0050732","negative regulation of peptidyl-tyrosine phosphorylation","4/599","23/18842",0.173913043478261,5.47056688684039,3.88727710797105,0.00553412448207437,0.0459181021849094,0.0212876533427728,"SAMSN1/PTPN2/IL7R/IL2RG",4
"GO:1904951","positive regulation of establishment of protein localization","17/599","268/18842",0.0634328358208955,1.995328034286,2.9737069635995,0.00555788160499539,0.0459181021849094,0.0212876533427728,"TGFB1/ITGB2/RAN/FYN/PRNP/ARF6/ANP32B/GLUD1/PLK3/TPR/OAZ1/VAMP2/CIB1/PIK3R1/HCLS1/HSP90AA1/EMD",17
"GO:0000819","sister chromatid segregation","16/599","246/18842",0.0650406504065041,2.0459030633712,2.99203367203268,0.00555796625039941,0.0459181021849094,0.0212876533427728,"RAN/DYNLT3/HSPA1A/EML4/NIPBL/BUB3/TPR/ZNF207/ACTB/PPP1CC/HSPA1B/IK/BCL7B/DUSP1/CHMP1B/SMARCA5",16
"GO:0034340","response to type I interferon","10/599","122/18842",0.0819672131147541,2.57834095076494,3.1691666324707,0.00557714323162364,0.0459181021849094,0.0212876533427728,"PSMA5/JAK1/SP100/PSME1/TANK/IRF7/PTPN1/PSMD13/IFITM1/PTPN2",10
"GO:0051384","response to glucocorticoid","10/599","122/18842",0.0819672131147541,2.57834095076494,3.1691666324707,0.00557714323162364,0.0459181021849094,0.0212876533427728,"TGFB1/REST/NR3C1/ZFP36/KRAS/CALM3/ANXA1/DUSP1/UCP2/ZFP36L2",10
"GO:0036337","Fas signaling pathway","3/599","12/18842",0.25,7.86393989983306,4.30979082375532,0.00567493302541885,0.0463471894369721,0.0214865783906533,"SP100/IL7R/IL2RG",3
"GO:0043335","protein unfolding","3/599","12/18842",0.25,7.86393989983306,4.30979082375532,0.00567493302541885,0.0463471894369721,0.0214865783906533,"ERP29/VCP/HSP90AA1",3
"GO:0044346","fibroblast apoptotic process","3/599","12/18842",0.25,7.86393989983306,4.30979082375532,0.00567493302541885,0.0463471894369721,0.0214865783906533,"STK17A/BTG1/STK17B",3
"GO:0090085","regulation of protein deubiquitination","3/599","12/18842",0.25,7.86393989983306,4.30979082375532,0.00567493302541885,0.0463471894369721,0.0214865783906533,"TNIP1/TANK/VCP",3
"GO:0072678","T cell migration","7/599","68/18842",0.102941176470588,3.23809289993126,3.35020525871013,0.00574317881759633,0.0468103671096858,0.0217013077732644,"GPR183/CD69/TNFRSF14/CCL5/WNK1/MSN/CD99",7
"GO:0042306","regulation of protein import into nucleus","6/599","52/18842",0.115384615384615,3.62951072299987,3.44057068658879,0.00592523286394328,0.0480050303288339,0.022255154192443,"TGFB1/RAN/TPR/PIK3R1/HCLS1/HSP90AA1",6
"GO:0045066","regulatory T cell differentiation","6/599","52/18842",0.115384615384615,3.62951072299987,3.44057068658879,0.00592523286394328,0.0480050303288339,0.022255154192443,"TGFB1/PSMA5/PSMB8/PSMB10/PSMB9/SOCS1",6
"GO:0141085","regulation of inflammasome-mediated signaling pathway","6/599","52/18842",0.115384615384615,3.62951072299987,3.44057068658879,0.00592523286394328,0.0480050303288339,0.022255154192443,"IFI16/EIF2AK2/GBP2/HSPA8/PPP2CA/PTPN22",6
"GO:0000723","telomere maintenance","12/599","163/18842",0.0736196319018405,2.31576144289562,3.05711237981027,0.00597644824871169,0.0483235128317146,0.02240280282761,"PTGES3/HNRNPC/SP100/TERF2IP/SMG1/RFC1/HNRNPA1/PPP1CA/CCT4/HSP90AB1/HSP90AA1/DHX36",12
"GO:0033144","negative regulation of intracellular steroid hormone receptor signaling pathway","5/599","37/18842",0.135135135135135,4.25077832423408,3.58648323723209,0.00600123756808719,0.0483680062402317,0.0224234299923115,"HDAC1/NCOR1/CNOT2/FOXP1/LBH",5
"GO:1905477","positive regulation of protein localization to membrane","8/599","86/18842",0.0930232558139535,2.9261171720309,3.24398676476898,0.00600578347994007,0.0483680062402317,0.0224234299923115,"FYN/PRNP/ARF6/CIB1/PIK3R1/RHOG/EZR/PRKCH",8
"GO:0000070","mitotic sister chromatid segregation","14/599","205/18842",0.0682926829268293,2.14819821653976,2.99518086676651,0.00605431065002139,0.0486622711454195,0.022559851338023,"RAN/DYNLT3/HSPA1A/EML4/NIPBL/BUB3/TPR/ZNF207/PPP1CC/HSPA1B/IK/DUSP1/CHMP1B/SMARCA5",14
