"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
2.03490459553176e-14,0.565546088531049,0.289,0.208,5.6405520483545e-10,"PRPS1"
2.39764833022934e-24,0.565309327649885,0.312,0.199,6.64604140656272e-20,"C1orf109"
5.19338847051403e-28,0.565269306404448,0.502,0.369,1.43955535014178e-23,"BLOC1S6"
9.87222043871447e-30,0.564589722727102,0.461,0.325,2.73648078340727e-25,"IMMP1L"
8.94093420817795e-23,0.563672890894841,0.629,0.508,2.47833755316485e-18,"DDIT4"
1.54366946355245e-10,0.562430355763334,0.251,0.185,4.27889738602104e-06,"DPP9"
7.44241782911028e-26,0.562351427298999,0.38,0.258,2.06296379805108e-21,"TTC9C"
1.90154258138813e-28,0.562341145770576,0.588,0.456,5.27088588134976e-24,"CCDC167"
3.85642264702068e-15,0.56211106714002,0.255,0.175,1.06896179352766e-10,"SCAPER"
8.33465000220553e-21,0.561577714300484,0.532,0.433,2.31028163411135e-16,"HPRT1"
2.47269610422905e-33,0.560524110914052,0.518,0.376,6.85406633131251e-29,"ARID1A"
1.78668494493158e-46,0.560424674762427,0.763,0.641,4.95251199885586e-42,"CHCHD1"
2.60996248902499e-32,0.560383798420847,0.57,0.434,7.23455502332836e-28,"SIRT7"
1.03791876670188e-36,0.560049074007809,0.671,0.554,2.87700702942095e-32,"MKKS"
4.15166867494814e-34,0.559959465946587,0.605,0.462,1.15080104000888e-29,"NFIB"
1.68201413948394e-18,0.559905379799109,0.333,0.233,4.66237499323553e-14,"SGMS1"
1.50145665776258e-28,0.559323886643113,0.45,0.313,4.1618877096521e-24,"MGAT4A"
9.9293517438373e-33,0.559142152835983,0.556,0.413,2.75231700987426e-28,"DAXX"
5.66087617814224e-30,0.55868182136027,0.374,0.239,1.56913826781925e-25,"CYP51A1"
2.29484567637058e-86,0.558316917343231,0.879,0.784,6.36108273033162e-82,"PDAP1"
2.89581479619523e-25,0.558301627663287,0.452,0.331,8.02690903357355e-21,"ZFAND2B"
1.55905102042855e-24,0.557164295316628,0.42,0.297,4.3215335235259e-20,"C1orf174"
2.91470600710609e-76,0.556856424891338,0.875,0.778,8.07927358109736e-72,"SRSF7"
9.52882803327204e-22,0.556725122716256,0.257,0.16,2.64129584254268e-17,"TCF3"
6.47561877861304e-57,0.556599861384711,0.887,0.817,1.79497676924375e-52,"PTMS"
5.97998207014091e-19,0.556508079971401,0.43,0.32,1.65759123002236e-14,"DPAGT1"
9.64704730269271e-19,0.556468380445222,0.256,0.166,2.67406504183339e-14,"STK38"
9.81956973036813e-23,0.556133300188721,0.327,0.216,2.72188653356074e-18,"DEF8"
8.38716749597735e-35,0.555604168486484,0.586,0.449,2.32483895820996e-30,"IMMT"
2.71278187315833e-40,0.555127102573885,0.735,0.599,7.51956007420758e-36,"BAD"
1.22066640238438e-25,0.554630497902067,0.473,0.345,3.38356520076925e-21,"RTKN"
6.85389228147228e-45,0.554434792698666,0.751,0.614,1.8998304015013e-40,"RAB11B"
7.03981048882199e-25,0.554262419368908,0.275,0.168,1.95136506939657e-20,"CTDSPL2"
1.54237048447347e-16,0.554097952374062,0.348,0.256,4.275296745912e-12,"CEP104"
7.36486885713369e-19,0.553988453089022,0.383,0.276,2.04146799850889e-14,"MARVELD3"
3.51190992621755e-35,0.553437035652684,0.536,0.392,9.73466312448243e-31,"AFG3L2"
1.52977784846829e-13,0.553334527221854,0.399,0.315,4.24039121816924e-09,"GMPPA"
3.34727823020127e-55,0.553277296550218,0.782,0.672,9.27832052629491e-51,"ASNA1"
1.28281640599337e-60,0.552988390328874,0.795,0.693,3.55583879577302e-56,"KHDRBS1"
3.13002211991597e-28,0.552443159020209,0.644,0.526,8.67610831419508e-24,"CACUL1"
3.37525345745122e-18,0.552280764285178,0.358,0.26,9.35586505870905e-14,"EIF2B2"
2.21307493333137e-25,0.552258899094508,0.417,0.295,6.13442240770124e-21,"CCDC50"
7.12400042890593e-13,0.552210349512607,0.25,0.18,1.97470167888843e-08,"CBFB"
1.62655196026929e-21,0.550866274206334,0.32,0.215,4.50863937867045e-17,"EXOC5"
7.95607743816496e-24,0.550360779404337,0.506,0.393,2.20534510508494e-19,"NQO2"
5.00651437905132e-46,0.549779374691885,0.795,0.722,1.38775572072923e-41,"SFPQ"
1.59070802667275e-44,0.549451400566917,0.752,0.605,4.4092835791342e-40,"BUB3"
1.89366606742996e-19,0.549442251437938,0.397,0.297,5.2490529723091e-15,"ICE1"
4.52440540607013e-34,0.549257925269097,0.636,0.502,1.25411993450858e-29,"ABHD12"
1.17895710668703e-126,0.548933565186805,0.994,0.979,3.26795120402578e-122,"CFL1"
9.44475615414187e-14,0.54884563438569,0.297,0.215,2.61799195836658e-09,"MICU1"
1.19411673702417e-38,0.548785251317279,0.633,0.49,3.3099721833573e-34,"MRPS5"
5.94054505127325e-14,0.548749521820549,0.286,0.204,1.64665968276243e-09,"UTP4"
1.76132636110823e-42,0.548388765282179,0.672,0.521,4.8822205403559e-38,"SLC25A1"
3.11266092681722e-26,0.547818508923766,0.403,0.281,8.62798482304464e-22,"GADD45A"
1.18197296792683e-17,0.547413687249383,0.254,0.167,3.27631086979638e-13,"SMG9"
2.73672293630438e-32,0.546889762157163,0.719,0.716,7.5859223071421e-28,"EFHD1"
9.78719700585982e-18,0.546770114593968,0.358,0.26,2.71291313805428e-13,"FADD"
1.06548479892486e-33,0.54660583574283,0.578,0.443,2.95341731413982e-29,"STK25"
1.08643631660507e-30,0.545889082852252,0.595,0.477,3.01149282599759e-26,"CCAR1"
2.25936103607927e-19,0.545854088002444,0.444,0.336,6.26272285590813e-15,"RBMX2"
1.60539847413005e-13,0.545812600209242,0.251,0.174,4.45000403044108e-09,"SNAPC1"
1.58477844396281e-29,0.545248555599902,0.405,0.265,4.3928473688205e-25,"TEAD2"
2.57755960942848e-23,0.544034227989933,0.376,0.26,7.1447374813748e-19,"ICE2"
1.73958915931541e-100,0.543627308445292,0.942,0.892,4.82196719070637e-96,"PPIB"
1.9509755681572e-32,0.543265551191331,0.719,0.599,5.40790917737495e-28,"GORASP2"
4.6285141406441e-22,0.543207217413492,0.375,0.263,1.28297783464514e-17,"UMPS"
2.73675936460809e-13,0.542470435575562,0.529,0.47,7.58602328275715e-09,"ZDHHC12"
3.69428934408602e-49,0.542403263281794,0.606,0.426,1.0240200632872e-44,"SERPINH1"
2.59586808348959e-18,0.542199189668551,0.481,0.385,7.19548674062479e-14,"RRP7A"
1.67694466654458e-20,0.542099965673996,0.314,0.21,4.64832292119493e-16,"MBP"
3.77626894972522e-21,0.541938081194073,0.353,0.244,1.04674399017433e-16,"SLC31A1"
2.91491245390634e-42,0.541359189910219,0.721,0.564,8.07984583098299e-38,"CNN3"
2.23138085687459e-59,0.541243650353703,0.825,0.71,6.18516459717067e-55,"LAGE3"
1.49657496473747e-18,0.540667992726048,0.308,0.211,4.14835614475578e-14,"SEPT6"
9.12526083842886e-19,0.540632365895691,0.42,0.323,2.5294310518041e-14,"RRP1"
1.02673006786455e-31,0.54020658807546,0.535,0.384,2.84599307511373e-27,"ZPR1"
4.59594080926024e-24,0.539850398249341,0.274,0.169,1.27394883291885e-19,"TTYH3"
7.37721975715827e-19,0.539774098065561,0.343,0.242,2.0448915444867e-14,"ULK3"
1.77490247851948e-11,0.539432123582386,0.54,0.671,4.91985218020816e-07,"ARL6IP1"
1.57554435518169e-28,0.538813808289565,0.512,0.38,4.36725139812812e-24,"ECE1"
2.49305408086928e-16,0.53873783098633,0.291,0.202,6.91049660676156e-12,"CDK11A"
2.8222984506253e-31,0.538256771267705,0.666,0.545,7.82312907528827e-27,"RNF5"
4.02228101839808e-31,0.538255103035898,0.505,0.368,1.11493607548976e-26,"KPNA4"
9.73568313830192e-29,0.538233473085646,0.618,0.49,2.69863400910591e-24,"VBP1"
2.67721305590564e-52,0.536807726409655,0.806,0.701,7.42096686966485e-48,"PRPF40A"
5.43406604321324e-21,0.536264885457552,0.392,0.285,1.50626876651828e-16,"TBC1D9B"
5.95695788088602e-30,0.535964985328502,0.523,0.384,1.6512091550028e-25,"PPIE"
3.67919089925293e-38,0.53589957189913,0.725,0.625,1.01983492536392e-33,"PNN"
1.00501491251123e-45,0.535265211664959,0.682,0.542,2.78580083598988e-41,"C1orf35"
6.09462906943143e-47,0.535095737176707,0.844,0.755,1.6893702317557e-42,"ABRACL"
2.90882107812856e-48,0.535035835871239,0.799,0.681,8.06296114646454e-44,"FIBP"
2.58890534060578e-24,0.534911080098551,0.366,0.248,7.17618671362516e-20,"MOGS"
4.94530974378811e-26,0.534640220469143,0.509,0.381,1.37079040788063e-21,"SPAG9"
1.86564671039485e-44,0.534495216196908,0.714,0.564,5.1713861165435e-40,"PDLIM1"
3.79956523093936e-67,0.534352699483926,0.879,0.78,1.05320148636408e-62,"SF3B2"
2.31434609740975e-44,0.534074480427831,0.836,0.791,6.41513594741008e-40,"RHEB"
1.38776801088244e-23,0.533573181057322,0.443,0.322,3.84675414936504e-19,"SEPT11"
3.68565567333656e-16,0.533404751255482,0.384,0.292,1.02162689609216e-11,"LPAR2"
3.22245783884602e-18,0.53338312849058,0.343,0.244,8.93233088349728e-14,"CCP110"
1.24895975483494e-19,0.533361456808329,0.255,0.162,3.46199154442697e-15,"ATP2B4"
1.27859191528095e-52,0.53332058387666,0.855,0.776,3.54412892996727e-48,"LMAN2"
2.77163611139994e-96,0.532906516973026,0.905,0.829,7.6826981371895e-92,"RBX1"
7.3260829324912e-36,0.531944502483095,0.626,0.491,2.03071692805724e-31,"NAA50"
3.57846120000476e-27,0.531920264657739,0.446,0.319,9.9191366002932e-23,"GART"
2.56831870146555e-22,0.531779687247399,0.537,0.429,7.11912260859235e-18,"RNF130"
1.90012495413476e-50,0.531759380183857,0.755,0.624,5.26695636036614e-46,"PAK2"
3.76461260202212e-35,0.531575026768532,0.699,0.593,1.04351296715451e-30,"EBNA1BP2"
7.9603799957461e-18,0.530940371875533,0.572,0.488,2.20653773102086e-13,"PRPF19"
3.05702468877092e-43,0.530815781435869,0.784,0.668,8.47376673480411e-39,"EIF5B"
7.76405316443388e-46,0.530696132320388,0.741,0.616,2.15211789664943e-41,"NUTF2"
1.22535579383749e-16,0.529367213906647,0.401,0.304,3.39656372493814e-12,"NUMB"
6.55332615893929e-42,0.529260203733814,0.768,0.667,1.81651647799638e-37,"AHCY"
9.1021961103239e-11,0.528090707761365,0.254,0.188,2.52303773982068e-06,"PRKAR1B"
7.4067535142831e-35,0.527884042091789,0.637,0.499,2.05307800662413e-30,"INO80E"
1.26018090276426e-35,0.527805483023929,0.644,0.511,3.49309544437226e-31,"SUGT1"
9.57648214596774e-22,0.526640658974831,0.392,0.277,2.6545050860408e-17,"HNRNPLL"
7.65497529100411e-16,0.52625782415453,0.26,0.176,2.12188260091343e-11,"NRAS"
1.75333128727084e-28,0.526195550119939,0.628,0.513,4.86005899518605e-24,"TIMM10"
3.10175243911285e-35,0.526013495741222,0.653,0.53,8.59774758597691e-31,"ROCK1"
7.85378387214342e-109,0.525775442769208,0.958,0.918,2.17699035151944e-104,"ATP5G3"
8.90491712977193e-22,0.525586994311066,0.399,0.285,2.46835397920148e-17,"CCDC58"
2.1189883294772e-44,0.525571020287531,0.792,0.685,5.87362375047784e-40,"UQCC2"
2.09007140003157e-48,0.524709497779306,0.881,0.834,5.7934689137475e-44,"SPCS2"
8.76912235186398e-28,0.524675582112727,0.334,0.21,2.43071302471318e-23,"REV3L"
1.15998299941962e-33,0.524626200771136,0.641,0.531,3.21535687609124e-29,"PRKDC"
2.11773671637805e-24,0.524591724501607,0.634,0.545,5.87015440412832e-20,"SQLE"
6.50518992163737e-20,0.524363154372971,0.286,0.188,1.80317359437866e-15,"GYLTL1B"
1.21996466169733e-53,0.524284561526658,0.802,0.697,3.38162004575883e-49,"RCN2"
6.00946585469659e-19,0.524211181183729,0.332,0.234,1.66576384026335e-14,"AKAP8"
2.54526952204586e-45,0.52292598197331,0.791,0.678,7.05523258815891e-41,"UQCRC1"
2.24820556530443e-22,0.522854110320799,0.295,0.192,6.23180100646736e-18,"SMPD4"
4.14289082836848e-24,0.522607485823311,0.486,0.368,1.14836790871546e-19,"ATG4B"
2.5109935660145e-30,0.521725994679472,0.627,0.512,6.96022306563558e-26,"NOP56"
8.33482165329611e-21,0.52158558333748,0.32,0.216,2.31032921407715e-16,"ROCK2"
1.46501167797203e-25,0.521133018322118,0.61,0.494,4.06086587017067e-21,"LYRM2"
3.66228655384197e-20,0.520753141932367,0.335,0.227,1.01514920985946e-15,"C4orf27"
7.26208700812178e-72,0.519971734707362,0.914,0.842,2.01297789778127e-67,"CYCS"
4.82462396153825e-51,0.519914042931356,0.84,0.767,1.33733751589879e-46,"NDUFA6"
7.82695501523864e-30,0.519533029562328,0.583,0.44,2.169553660674e-25,"ELOVL1"
5.96310322685838e-17,0.519431965830658,0.602,0.521,1.65291258345287e-12,"PLIN3"
7.15145167818178e-25,0.519262171578415,0.534,0.407,1.98231089067521e-20,"CIAO1"
2.9190717948172e-56,0.519157076327656,0.846,0.755,8.09137510805381e-52,"RWDD1"
6.65533999912997e-22,0.5191254686349,0.52,0.416,1.84479369435884e-17,"COPS3"
3.42619240389061e-72,0.518503231626389,0.879,0.777,9.49706272434438e-68,"KIF5B"
7.1877537829843e-72,0.5180635337763,0.87,0.793,1.99237347110542e-67,"NOP10"
5.21215507743969e-83,0.517105612397966,0.95,0.904,1.44475726591551e-78,"PRDX5"
2.48846007238634e-39,0.516733954258325,0.742,0.658,6.8977624746477e-35,"PSMG2"
2.20176018819334e-91,0.51670120345317,0.985,0.978,6.10305906565311e-87,"HSP90AA1"
1.04082487964736e-40,0.516368588154295,0.746,0.616,2.88506248389452e-36,"U2SURP"
8.86545199279767e-25,0.516303495184327,0.353,0.236,2.45741463788359e-20,"VRK2"
1.66643298008246e-21,0.516104807092262,0.375,0.265,4.61918557749057e-17,"PHF6"
5.91338535835721e-51,0.516004140594059,0.899,0.84,1.63913128748304e-46,"CANX"
7.48783698792492e-32,0.515481102182057,0.676,0.56,2.07555353468291e-27,"MRPL47"
1.64587937018744e-44,0.515307486361226,0.7,0.55,4.56221302622257e-40,"DNAJC3"
4.64771639883781e-21,0.51524619233612,0.338,0.231,1.28830050859385e-16,"BTBD7"
3.40032375392145e-19,0.515245422444718,0.262,0.169,9.42535741349487e-15,"GCNT1"
1.18203902084971e-28,0.514839180094353,0.537,0.402,3.27649396189332e-24,"CTSZ"
2.28633134556899e-19,0.514816213708286,0.407,0.298,6.33748185678268e-15,"VCL"
1.23445848379983e-22,0.514809183189316,0.415,0.299,3.42179547124474e-18,"PTDSS1"
1.16015652445701e-23,0.514743985881379,0.401,0.284,3.21583787014239e-19,"KCTD1"
6.42616294327871e-12,0.514688336692237,0.25,0.183,1.78126810624743e-07,"UBALD2"
4.33872093514049e-20,0.514242722592793,0.369,0.264,1.20265005601159e-15,"NOL10"
3.77767487504409e-73,0.513791288747683,0.886,0.787,1.04713369861347e-68,"PGRMC1"
3.10587944603524e-22,0.513678308788379,0.458,0.339,8.60918723646507e-18,"YKT6"
3.5955808009147e-32,0.513402251073052,0.684,0.553,9.96659042205546e-28,"NSFL1C"
1.93076382428513e-08,0.513085860198655,0.334,0.279,0.000535188424453595,"UNG"
2.35924809576569e-18,0.512869742579417,0.336,0.239,6.53959979665292e-14,"BRCC3"
1.18633950743049e-21,0.512393129480456,0.592,0.498,3.28841448064658e-17,"MRPL19"
4.70199048639814e-20,0.512253553534945,0.493,0.381,1.3033447429247e-15,"LRRC42"
8.79536315855264e-34,0.512181570396688,0.722,0.607,2.43798671391921e-29,"IMP3"
3.84818950286109e-25,0.511974018121425,0.388,0.269,1.06667964829807e-20,"KCMF1"
3.75261088431328e-29,0.511321280071968,0.518,0.39,1.0401862110228e-24,"XPO1"
1.43862264656243e-28,0.511286001964109,0.484,0.349,3.98771811400639e-24,"HACD2"
2.92846412874418e-23,0.511262821002153,0.359,0.242,8.11740971846599e-19,"UBXN2A"
7.39202063651497e-34,0.511182374636348,0.584,0.439,2.04899420023558e-29,"SMIM10L1"
1.34782776816026e-32,0.511147517133219,0.364,0.228,3.73604379056341e-28,"AARD"
2.48730430228768e-11,0.510672074802654,0.383,0.314,6.89455879551122e-07,"LRRCC1"
2.33637309320347e-20,0.510187717565588,0.599,0.502,6.4761925770507e-16,"ATIC"
3.947699835525e-17,0.509596753259006,0.259,0.172,1.09426291740917e-12,"QSER1"
1.26931033013556e-26,0.509474957359975,0.555,0.427,3.51840130410274e-22,"NOP16"
4.22785550255639e-111,0.509205755130028,0.969,0.926,1.17191926675361e-106,"UQCRH"
3.29868973749012e-19,0.508438308237465,0.301,0.199,9.14363808334886e-15,"ENDOD1"
1.27597835627572e-92,0.508156234590651,0.614,0.384,3.53688440576068e-88,"MUCL1"
5.70720879913826e-35,0.507738133631917,0.746,0.649,1.58198120703313e-30,"IRX3"
1.80352792645213e-27,0.50753226027699,0.52,0.392,4.99919905933266e-23,"NSD1"
8.85211379193529e-12,0.507495713896724,0.266,0.193,2.45371742198654e-07,"PEX3"
7.31267390523168e-12,0.506885097562435,0.256,0.184,2.02700007979117e-07,"GNB5"
1.7217488884782e-47,0.506874352319571,0.768,0.638,4.77251574397273e-43,"DNAJC15"
1.08114971597007e-12,0.506768329050273,0.299,0.218,2.99683889769744e-08,"SMAGP"
5.09434315489688e-22,0.506667895691262,0.573,0.455,1.41210097910587e-17,"PRPF4B"
2.30599723694438e-18,0.506187201105065,0.341,0.242,6.39199374108613e-14,"C1orf50"
3.66503101120977e-26,0.505376260192574,0.596,0.473,1.01590994599724e-21,"LSM10"
1.17809752469784e-22,0.504301377147224,0.284,0.179,3.26556852870994e-18,"OPA3"
1.10706764429472e-14,0.504214503993149,0.294,0.209,3.06868080322053e-10,"PRKCZ"
8.52892655957547e-14,0.504118330954331,0.333,0.247,2.36413315304872e-09,"MRPS31"
5.17216108462713e-21,0.503812692399324,0.502,0.382,1.43367133104779e-16,"MRPL49"
1.77186741576412e-100,0.503758339436777,0.932,0.897,4.91143928975655e-96,"C14orf2"
7.55311014993282e-21,0.503643936097359,0.525,0.433,2.09364660245988e-16,"APOPT1"
2.70665048995088e-32,0.503220960071891,0.74,0.667,7.50256449309483e-28,"AKR7A2"
2.50839131642538e-18,0.502980519198742,0.563,0.466,6.95300988999951e-14,"BRIX1"
5.86368852168108e-22,0.502970205155268,0.304,0.194,1.62535582132478e-17,"NEK6"
2.80641387328622e-46,0.502760543853269,0.783,0.686,7.77909861536208e-42,"TPR"
4.30878246742557e-29,0.502545326666976,0.474,0.329,1.19435141214569e-24,"AKIRIN2"
2.05442081939579e-19,0.5020753107334,0.417,0.307,5.69464906928318e-15,"KIF2A"
7.41461191380702e-26,0.501889402050773,0.677,0.576,2.05525627638817e-21,"DGCR6L"
3.12545935776491e-21,0.500273861078481,0.551,0.448,8.66346079378857e-17,"MRPL48"
8.32102869194045e-56,0.499880652114841,0.876,0.773,2.30650594311897e-51,"SSU72"
2.88461189173385e-25,0.499436704717353,0.654,0.553,7.99585570269707e-21,"AES"
5.26114045515124e-21,0.499409573793407,0.424,0.309,1.45833552276337e-16,"ATL3"
6.30621765607078e-27,0.499223015300033,0.612,0.511,1.74802047208626e-22,"SDHA"
2.50864256021189e-21,0.498886481715679,0.358,0.248,6.95370631265133e-17,"SEH1L"
3.04065762835868e-26,0.498784819904069,0.523,0.387,8.42839888004744e-22,"SNRNP200"
2.68434023446075e-19,0.498766165781463,0.345,0.244,7.44072269590174e-15,"RPA1"
1.70393881475904e-36,0.497767146807842,0.766,0.66,4.72314800063059e-32,"CCT7"
5.42698292206301e-28,0.497766390893145,0.683,0.586,1.50430539616665e-23,"POLR2G"
1.63994233121129e-30,0.497240348607172,0.524,0.388,4.54575614788457e-26,"LGMN"
2.83840946243274e-42,0.496836426973495,0.76,0.631,7.86778718891732e-38,"ANP32A"
5.2548946641395e-23,0.496797766364656,0.6,0.503,1.45660425195283e-18,"PAICS"
2.54267437916279e-47,0.496290585734845,0.834,0.705,7.04803911160135e-43,"SPTSSA"
1.24969399439727e-32,0.495341471625589,0.745,0.639,3.4640267830698e-28,"PA2G4"
1.42293901823875e-25,0.494494558216155,0.679,0.579,3.94424466465599e-21,"OTUB1"
3.99933935635239e-60,0.494308384428003,0.853,0.816,1.10857687618732e-55,"EMP2"
1.39983586960499e-24,0.493684378682154,0.524,0.397,3.88020504695807e-20,"RABIF"
2.17358166348916e-28,0.493339023503491,0.707,0.609,6.02495101302561e-24,"PRKCSH"
7.95455067397179e-10,0.493322223488248,0.336,0.265,2.20492190131824e-05,"RPP30"
5.73545449456466e-18,0.493149986432614,0.446,0.343,1.58981063134838e-13,"MNAT1"
2.27022910373378e-33,0.493135816390894,0.477,0.332,6.29284805263968e-29,"WARS"
3.66541145813586e-18,0.492274773584445,0.463,0.368,1.01601540208068e-13,"TM7SF3"
1.06579346096205e-20,0.49222937329798,0.398,0.289,2.95427289444069e-16,"IPO5"
2.07521097027225e-61,0.492119683384013,0.96,0.927,5.75227728849766e-57,"GNG5"
1.8807707342689e-15,0.491863760931832,0.404,0.311,5.21330839831996e-11,"POLR2A"
1.84285283571712e-22,0.49185265609819,0.564,0.454,5.10820377532429e-18,"SPPL2A"
2.58644575203915e-29,0.491745046121187,0.582,0.439,7.16936898007733e-25,"MED8"
9.19147425082256e-14,0.491489313458574,0.423,0.334,2.54778474758551e-09,"MFAP1"
1.29913330598155e-12,0.491439712056844,0.297,0.219,3.60106761085026e-08,"ICK"
1.83921684378501e-39,0.491296776856835,0.784,0.671,5.09812516928768e-35,"NOL7"
2.30469104427514e-23,0.490582983881674,0.373,0.254,6.38837310562627e-19,"FAM210A"
1.22677290059179e-19,0.489886688309735,0.585,0.48,3.40049180315039e-15,"MLST8"
5.98051420476727e-20,0.4895404953081,0.429,0.317,1.65773873241944e-15,"SVBP"
9.45062211158223e-18,0.489222542238507,0.317,0.221,2.61961794310948e-13,"DSCR3"
5.18003008214936e-22,0.489092838423933,0.601,0.488,1.43585253847098e-17,"PWP1"
2.58334913770183e-27,0.488920299673204,0.603,0.481,7.16078547479571e-23,"FDX1"
1.64627747627498e-28,0.488576702433377,0.667,0.552,4.56331653648662e-24,"RPL7L1"
2.10582658732299e-23,0.488311636915493,0.515,0.406,5.83714071740059e-19,"TMEM54"
1.89853359113724e-13,0.488304041807437,0.273,0.195,5.26254526127331e-09,"TCOF1"
4.22803813937108e-18,0.487129001089849,0.447,0.342,1.17196989185227e-13,"PSMD10"
1.11268739747383e-20,0.486834695509017,0.418,0.305,3.08425819705771e-16,"CHTF8"
4.06175932872418e-36,0.486617103088128,0.699,0.564,1.12587906832906e-31,"TPD52L2"
4.20421765449855e-08,0.486545301356368,0.514,0.46,0.00116536709165045,"VPS26A"
2.12789157145179e-32,0.486250359500749,0.665,0.555,5.89830264690721e-28,"TXNDC12"
5.29997585155353e-65,0.486126621207722,0.643,0.412,1.46910030629212e-60,"LMO4"
3.98869515419281e-10,0.48491488385346,0.279,0.211,1.10562640979071e-05,"ASCC1"
8.18068271467209e-16,0.484706743186508,0.276,0.189,2.26760344167996e-11,"CIZ1"
5.69160446529152e-21,0.484344399181315,0.614,0.526,1.57765584173416e-16,"UGP2"
1.42525008165665e-18,0.483979625365859,0.553,0.453,3.95065070134407e-14,"TRIM27"
1.24950191967958e-16,0.481872412517079,0.314,0.218,3.46349437115982e-12,"HUS1"
1.59107020141388e-41,0.481738069776034,0.476,0.311,4.41028749129914e-37,"ERO1A"
1.27711840911188e-26,0.481235841937189,0.672,0.583,3.54004451821722e-22,"PSMB8"
6.92911721693866e-20,0.481169289287528,0.256,0.163,1.92068200136323e-15,"UHRF1BP1L"
4.69413343484758e-73,0.481153019676005,0.93,0.871,1.3011668468054e-68,"AURKAIP1"
1.42652877914445e-16,0.481135911366628,0.499,0.398,3.95419512291049e-12,"DDX49"
1.11084823305742e-18,0.480540853700408,0.561,0.454,3.07916021721188e-14,"MRPS18A"
1.64821336112695e-15,0.48053660885606,0.389,0.291,4.5686826157078e-11,"PAK1IP1"
2.82702069661948e-59,0.480386255304982,0.855,0.745,7.83621866895954e-55,"CAPZB"
1.53026869197737e-09,0.479807712959679,0.259,0.195,4.24175178729207e-05,"PML"
3.48440997231138e-18,0.479613207508209,0.304,0.21,9.65843600224991e-14,"FAM127C"
4.44819796225318e-16,0.479446803850907,0.407,0.31,1.23299599315696e-11,"SIAH1"
4.21816996173165e-27,0.479441518352839,0.473,0.339,1.1692345316924e-22,"DERA"
7.51881498251262e-14,0.478503772953578,0.263,0.183,2.08414032500267e-09,"CCDC88C"
1.11882753625522e-26,0.478158690922562,0.654,0.539,3.10127804774586e-22,"NOP58"
8.49702516630442e-16,0.477931489574855,0.403,0.303,2.35529040584792e-11,"TACO1"
7.92050424393209e-46,0.477890107745808,0.846,0.755,2.19548457137554e-41,"CAMTA1"
6.08917065294238e-16,0.477866543366165,0.423,0.323,1.6878572132891e-11,"SHMT2"
4.11182061627294e-21,0.477862745239532,0.468,0.354,1.1397555566247e-16,"UBALD1"
2.02209338850592e-11,0.477776380837619,0.3,0.23,5.60504066359956e-07,"CTXN1"
2.37988528964546e-10,0.477733529705622,0.313,0.241,6.59680403436826e-06,"GTF3C1"
1.91416677682864e-24,0.477317702147897,0.711,0.63,5.3058788886913e-20,"MFF"
2.55091949981661e-11,0.477096811560207,0.272,0.198,7.07089376154166e-07,"ORC3"
6.41502071777404e-18,0.476782794367577,0.476,0.369,1.77817959275979e-13,"BAIAP2L1"
3.14228607367502e-16,0.47654122218991,0.528,0.451,8.71010276761979e-12,"ECI1"
5.09162138858122e-40,0.476382368859334,0.855,0.802,1.41134653270083e-35,"LRRFIP1"
4.0416778051628e-15,0.475583824613366,0.503,0.429,1.12031267081308e-10,"TAP1"
2.41830540385827e-18,0.475476119156198,0.327,0.226,6.70330074895475e-14,"MTG1"
1.94651835548012e-51,0.47509981296511,0.886,0.793,5.39555422955533e-47,"SF3B5"
9.69780165351779e-35,0.475062402404553,0.771,0.664,2.6881336403386e-30,"MLEC"
4.03893950627582e-24,0.474351351768059,0.541,0.416,1.1195536417446e-19,"POR"
3.85306435973289e-59,0.474241927822639,0.885,0.8,1.06803090987436e-54,"HDLBP"
3.85057548019729e-17,0.474144396119234,0.377,0.274,1.06734101735589e-12,"MARK2"
7.53533466850718e-12,0.474046401253607,0.358,0.279,2.0887194167635e-07,"C19orf52"
8.08444129124901e-28,0.473948983800595,0.656,0.559,2.24092628152131e-23,"ARPP19"
4.67374706224913e-31,0.473527758942032,0.598,0.462,1.29551594818484e-26,"PMEPA1"
1.83628655416912e-14,0.473415771841203,0.531,0.442,5.09000269950137e-10,"DCAF7"
6.42444462795143e-29,0.473221272450722,0.527,0.395,1.78079180642186e-24,"NUDT8"
1.65631987137252e-14,0.473064331770767,0.424,0.333,4.5911530514575e-10,"VRK3"
4.62883162942646e-19,0.47288897348313,0.471,0.362,1.28306583936072e-14,"CINP"
2.04973819089691e-28,0.472729549408094,0.295,0.175,5.68166929134715e-24,"SLC7A5"
9.34022718345565e-28,0.472493714085793,0.636,0.521,2.58901757298207e-23,"STX10"
8.6567376069741e-12,0.472313075595519,0.316,0.24,2.39956109727715e-07,"FDXR"
7.86593844417033e-34,0.471795703018896,0.639,0.493,2.18035947733957e-29,"PSMA6"
1.22087536850913e-15,0.470507665710463,0.3,0.212,3.38414443397045e-11,"TRAPPC6B"
6.27189082832201e-18,0.470368949092294,0.518,0.422,1.73850541870258e-13,"NSUN5"
3.90713295936492e-12,0.469994541258541,0.285,0.209,1.08301818500636e-07,"C7orf49"
6.45889028242987e-39,0.469812166290123,0.772,0.645,1.79033979738674e-34,"CCDC124"
