"orig.ident","seurat_clusters","malignant_state","Basal_score","LumProg_score","MatureLum_score","EMT_score","Cycling_score"
"CID45171","20","Basal-like",0.0154537259998317,-0.0401488688834909,-0.693375538909877,-0.122312487496121,-0.131920997118391
"CID45171","20","Luminal Progenitor-like",-0.0580972135148941,0.0507491646423482,-0.452881578394878,-0.123925925530206,-0.0781992480503325
"CID45171","20","Luminal Progenitor-like",-0.0992488132183341,-0.0451760173898479,-0.463103155232542,-0.174002235590776,-0.203639428838794
"CID45171","20","Luminal Progenitor-like",-0.0969252122769469,0.00856467079694589,-0.432215297353508,-0.205830736737517,-0.150237343479805
"CID45171","20","Luminal Progenitor-like",-0.0447136141871858,0.262781556997879,-0.630739911296572,-0.205519770515594,-0.204709265781209
"CID45171","20","Basal-like",-0.0944798336310136,-0.220898926105006,-0.696188693979914,-0.226474276442884,-0.156766573821054
"CID45171","20","Basal-like",-0.106625612559601,-0.195390490594918,-0.522853987906716,-0.227115864973994,-0.146922510928584
"CID45171","20","Luminal Progenitor-like",-0.0806797212383263,0.107340316640047,-0.802170430535818,-0.111670320952576,0.00788185897332938
"CID45171","20","Luminal Progenitor-like",-0.101408154842896,-0.0649155175998769,-0.471327607899584,-0.181090905571651,-0.197786892803023
"CID45171","20","Basal-like",-0.0652174112111533,-0.248662707262501,-0.357577916997047,-0.224282287487344,-0.224355305930985
"CID45171","20","Basal-like",-0.100979649068803,-0.213334814744637,-0.404650236685257,-0.20060316907811,-0.214497173757811
"CID45171","20","Luminal Progenitor-like",-0.115569810729722,0.257525530653001,-0.232190620414407,-0.215552738373024,-0.195270591469858
"CID45171","20","Luminal Progenitor-like",0.0906814056632987,0.697021537763281,-0.680386724330297,-0.181164239865679,-0.151872404749819
"CID45171","20","Basal-like",-0.079484989401541,-0.271773207089663,-0.598037995496828,-0.0958137539993502,-0.170250321929904
"CID45171","20","Luminal Progenitor-like",-0.0641407359798894,0.0989497892123235,-0.597547901882455,-0.179380585916061,-0.172965502066979
"CID45171","20","Basal-like",-0.0160752732464299,-0.167988642889849,-0.573494994392276,-0.0897338717447561,-0.0593454658497662
"CID45171","20","Basal-like",-0.061367698444739,-0.181554003169853,-0.485067702285754,-0.223901835685173,-0.192109669963754
"CID45171","20","Basal-like",-0.109592022585713,-0.224163165520677,-0.496171566273132,-0.214537908769503,-0.219755423532837
"CID45171","20","Basal-like",-0.114715451412694,-0.319308248950162,-0.532030225473655,-0.229817870282355,-0.190825643010251
