"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0,2.58270549020151,0.297,0.041,0,"13","CCRL2"
0,1.24509025038991,0.447,0.191,0,"13","NUDT3"
0,1.15521472588937,0.475,0.22,0,"13","TPD52L2"
0,0.710440945125606,0.559,0.305,0,"13","ZC3HAV1"
0,0.478894260471737,0.664,0.41,0,"13","TALDO1"
0,2.89581865308199,0.295,0.041,0,"13","ASCL2"
0,1.28050630238977,0.439,0.185,0,"13","ATP2A2"
0,2.32513539605773,0.369,0.116,0,"13","DNAJA4"
0,1.71698812946632,0.358,0.105,0,"13","SNX29"
0,0.395030492425682,0.704,0.451,0,"13","C1orf43"
0,0.562414601835057,0.581,0.328,0,"13","SFT2D1"
0,1.36814502963663,0.326,0.074,0,"13","KCNAB2"
0,0.970773609311168,0.493,0.241,0,"13","PABPC4"
0,1.12845321625375,0.463,0.211,0,"13","FAM120A"
0,2.45884686106785,0.315,0.063,0,"13","TPCN1"
0,0.583275722251188,0.539,0.288,0,"13","OSBPL8"
0,0.355539726214514,0.625,0.374,0,"13","TRAM1"
0,1.45611783622815,0.404,0.153,0,"13","ATP6V1C1"
0,2.11340073891333,0.324,0.073,0,"13","ARAP1"
0,2.57299221965621,0.291,0.04,0,"13","PLXNC1"
0,1.2752126889375,0.405,0.154,0,"13","TCF12"
0,0.865902065995303,0.355,0.105,0,"13","DOCK10"
0,3.36243144409872,0.279,0.029,0,"13","PTGS1"
0,2.13209224025845,0.352,0.102,0,"13","SHTN1"
0,1.0882687034259,0.467,0.217,0,"13","PEPD"
0,4.12274591306567,0.265,0.015,0,"13","SIGLEC7"
0,3.03019884054989,0.278,0.028,0,"13","LILRB3"
0,1.55963415197338,0.343,0.093,0,"13","IL17RA"
0,0.962278420076325,0.421,0.171,0,"13","ST3GAL1"
0,1.21850111628893,0.414,0.164,0,"13","P4HA1"
0,1.57207909785931,0.312,0.063,0,"13","GIMAP6"
0,0.950161169221605,0.526,0.277,0,"13","INSIG1"
0,2.02857347694695,0.307,0.058,0,"13","C9orf72"
0,1.78840043573511,0.333,0.084,0,"13","TRIM14"
0,0.272461991812201,0.749,0.5,0,"13","DRAP1"
0,2.07222985088582,0.328,0.079,0,"13","SLC25A19"
0,0.795608138179651,0.387,0.138,0,"13","NFKBID"
0,1.06800658277887,0.44,0.191,0,"13","ATF5"
0,1.36502642921567,0.349,0.1,0,"13","C1orf54"
0,1.29199380053034,0.414,0.165,0,"13","SMIM20"
0,0.678851801642478,0.344,0.095,0,"13","EVI2B"
0,0.538851046283435,0.588,0.339,0,"13","PARP1"
0,1.92752631529131,0.339,0.091,0,"13","RNF144B"
0,1.39826605006364,0.397,0.149,0,"13","HEXA"
0,0.276914237343781,0.717,0.469,0,"13","ARF5"
0,0.865748013415265,0.422,0.174,0,"13","LYSMD2"
0,2.10024306393612,0.294,0.046,0,"13","VAV1"
0,0.282640665252062,0.669,0.422,0,"13","TAPBP"
0,3.20399106664207,0.269,0.022,0,"13","CACNA2D4"
0,0.301239852695268,0.86,0.613,0,"13","HMGN2"
0,4.47953445358393,0.257,0.01,0,"13","PLB1"
0,2.2340177599509,0.327,0.08,0,"13","ATP6V0A1"
0,2.53870505870634,0.285,0.038,0,"13","IRF5"
0,3.50330858968431,0.275,0.029,0,"13","TRPM2"
0,0.767673450778225,0.488,0.242,0,"13","PQLC3"
0,0.812366089532821,0.481,0.235,0,"13","TMBIM1"
0,1.53653507844197,0.349,0.103,0,"13","AFF1"
0,2.06788537802304,0.366,0.12,0,"13","VEGFA"
0,0.649460077299865,0.501,0.255,0,"13","IFNGR1"
0,0.39884322533461,0.618,0.372,0,"13","UBE2L6"
0,0.255256178443166,0.78,0.534,0,"13","WSB1"
0,1.41789434596117,0.368,0.122,0,"13","IL10RB"
0,0.871227303259508,0.47,0.224,0,"13","PTPN2"
0,1.04203517217803,0.416,0.17,0,"13","APOL6"
0,0.616820367207719,0.643,0.398,0,"13","ISG15"
0,1.59103467015909,0.367,0.122,0,"13","CAB39"
0,0.828719690182363,0.438,0.193,0,"13","ELL2"
0,0.281321256194614,0.735,0.49,0,"13","ZNF706"
0,0.501158353060436,0.416,0.171,0,"13","CSK"
0,1.22929942818282,0.399,0.155,0,"13","ASAP1"
0,0.464799047405093,0.639,0.395,0,"13","RNF181"
0,0.525182445556787,0.912,0.668,0,"13","PNRC1"
0,0.337490665042033,0.667,0.424,0,"13","SELT"
0,1.22273261893416,0.4,0.157,0,"13","ITGAV"
0,1.0185150394476,0.4,0.157,0,"13","SETX"
0,0.402241258303697,0.623,0.38,0,"13","IFI6"
0,1.05918125717825,0.435,0.192,0,"13","STX12"
0,2.15589200806523,0.307,0.064,0,"13","MMD"
0,0.823317559610173,0.411,0.168,0,"13","ACP5"
0,1.57988832948563,0.339,0.097,0,"13","NUP214"
0,1.40869739267912,0.31,0.068,0,"13","CXCL8"
0,1.24144047357931,0.357,0.115,0,"13","GIT2"
0,0.788819291609848,0.499,0.257,0,"13","UBAC2"
0,2.66894925145226,0.275,0.034,0,"13","RENBP"
0,2.0427839438824,0.29,0.049,0,"13","GPR155"
0,0.911540525842718,0.487,0.246,0,"13","LAMP2"
0,0.982830803595322,0.948,0.707,0,"13","NFKBIA"
0,0.578170777293334,0.517,0.277,0,"13","MACF1"
0,0.296051429055015,0.918,0.678,0,"13","SERP1"
0,2.16426734442059,0.312,0.072,0,"13","COQ2"
0,1.01909995003758,0.979,0.739,0,"13","ITM2B"
0,0.897124016518472,0.417,0.177,0,"13","VPS13C"
0,0.627940029050022,0.571,0.331,0,"13","RTN3"
0,0.876606281440398,0.462,0.223,0,"13","ARL8B"
0,3.60336819268955,0.26,0.021,0,"13","ARL11"
0,0.814958543354744,0.402,0.163,0,"13","CYTH1"
0,0.445386619159921,0.479,0.24,0,"13","PLIN2"
0,0.275721242729663,0.701,0.462,0,"13","ACTR3"
0,0.293220911036453,0.667,0.429,0,"13","CAST"
0,0.699825647128427,0.45,0.212,0,"13","PARP14"
0,0.894694922494144,0.437,0.199,0,"13","CDV3"
0,1.66960033915196,0.351,0.114,0,"13","ZFYVE16"
0,0.649224213802399,0.989,0.752,0,"13","DUSP1"
0,2.14580542843468,0.318,0.081,0,"13","THAP2"
0,0.871130966495367,0.485,0.248,0,"13","JOSD2"
0,0.568439222846043,0.431,0.194,0,"13","TPST2"
0,0.78092057906485,0.351,0.114,0,"13","SH3BP1"
0,0.974770710216818,0.37,0.133,0,"13","BACH1"
0,0.373755587406136,0.681,0.445,0,"13","ARHGDIA"
0,1.83151246071788,0.332,0.096,0,"13","ITGB5"
0,0.9977621477314,0.42,0.184,0,"13","EHD4"
0,1.94318034858166,0.312,0.076,0,"13","LPCAT2"
0,1.6451377639026,0.292,0.056,0,"13","CCL3L3"
0,1.30313809172292,0.372,0.136,0,"13","ARSA"
0,0.658604105528199,0.529,0.294,0,"13","OS9"
0,1.43933813289291,0.388,0.153,0,"13","PTPN18"
0,0.819178822620237,0.343,0.109,0,"13","ELMO1"
0,3.20585355215389,0.267,0.033,0,"13","LACC1"
0,0.43803729433628,0.642,0.409,0,"13","RNH1"
0,1.33455263118868,0.327,0.094,0,"13","SCARB1"
0,2.533036229499,0.262,0.029,0,"13","SCIMP"
0,3.17005840849042,0.259,0.026,0,"13","ASGR1"
0,0.451083962829505,0.589,0.356,0,"13","FAAP20"
0,0.43226894956511,0.616,0.383,0,"13","TMEM179B"
0,0.707228045791315,0.468,0.236,0,"13","TSPAN3"
0,1.33163203353715,0.395,0.163,0,"13","SRD5A3"
0,0.74968078320912,0.329,0.097,0,"13","GPRIN3"
0,1.30740689832497,0.398,0.166,0,"13","USF2"
0,1.55317478985013,0.348,0.116,0,"13","FAM91A1"
0,2.86896477403645,0.278,0.047,0,"13","CCDC170"
0,0.512262221771384,0.552,0.321,0,"13","C19orf24"
0,1.18267601253278,0.387,0.156,0,"13","CUX1"
0,3.14268328449132,0.257,0.026,0,"13","C19orf38"
0,0.387482646153641,0.619,0.388,0,"13","SDF4"
0,0.285279879242355,0.588,0.357,0,"13","HDLBP"
0,2.10649021213783,0.314,0.083,0,"13","SLC12A7"
0,0.404230889988148,0.601,0.37,0,"13","RBM17"
0,1.28489423311756,0.383,0.153,0,"13","COMMD9"
0,3.04507887331983,0.258,0.028,0,"13","ANKRD22"
0,2.25697701476886,0.283,0.053,0,"13","MITF"
0,0.711809545892557,0.488,0.258,0,"13","DBNL"
0,0.288513050138018,0.697,0.467,0,"13","RNF7"
0,1.07839675706196,0.399,0.17,0,"13","NUP58"
0,1.44542905935857,0.379,0.15,0,"13","CTDNEP1"
0,0.370960239759422,0.619,0.39,0,"13","DNAJC15"
0,1.03619277071422,0.428,0.199,0,"13","IFNAR1"
0,0.580253589277569,0.402,0.174,0,"13","BIN1"
0,1.82902117315837,0.327,0.099,0,"13","SNX8"
0,1.17355522198777,0.413,0.185,0,"13","SDCCAG8"
0,0.758855085432096,0.97,0.742,0,"13","RHOA"
0,1.14073947371671,0.407,0.179,0,"13","APIP"
0,1.09985686787741,0.422,0.194,0,"13","BCL2L1"
0,2.52321617408559,0.273,0.046,0,"13","OTUD1"
0,1.00495120795221,0.341,0.114,0,"13","MX2"
0,2.29211695733513,0.296,0.069,0,"13","ABCC5"
0,1.9366986957897,0.288,0.061,0,"13","SLFN11"
0,1.05888332437631,0.391,0.165,0,"13","USP36"
0,0.307804081454709,0.608,0.382,0,"13","PRDX3"
0,0.285427020911204,0.412,0.186,0,"13","MBP"
0,0.469952012950041,0.887,0.661,0,"13","CALR"
0,3.05279589047879,0.252,0.027,0,"13","DYSF"
0,1.78989163884408,0.312,0.087,0,"13","PRKCD"
0,1.78299468721305,0.313,0.088,0,"13","ACER3"
0,0.545290213184927,0.43,0.205,0,"13","XAF1"
0,1.34165731351208,0.352,0.127,0,"13","DHRSX"
0,1.69249621007202,0.331,0.107,0,"13","SEMA4A"
0,0.633759062943087,0.313,0.089,0,"13","SASH3"
0,0.820369267992638,0.424,0.2,0,"13","PPIF"
0,1.16855646987726,0.425,0.201,0,"13","BCKDK"
0,0.303151416105235,0.559,0.336,0,"13","PPP1CB"
0,1.05233418097837,0.397,0.174,0,"13","USP9X"
0,0.425157264147433,0.521,0.298,0,"13","ILK"
0,0.369491934502768,0.863,0.64,0,"13","ATP6V0E1"
0,1.80119143587453,0.315,0.093,0,"13","RHOQ"
0,0.331839313715961,0.427,0.206,0,"13","TMEM173"
0,1.38659716524053,0.359,0.138,0,"13","CPEB4"
0,0.842973814249726,0.369,0.149,0,"13","FSCN1"
0,0.624722949654159,0.984,0.764,0,"13","S100A11"
0,1.32956212643985,0.334,0.115,0,"13","DSC2"
0,1.05357839088932,0.381,0.162,0,"13","SPATS2L"
0,2.31783905261072,0.254,0.035,0,"13","PLCB2"
0,3.25183440801434,0.253,0.034,0,"13","SLC38A7"
0,0.654930848159993,0.344,0.125,0,"13","GALM"
0,1.07510901827019,0.3,0.081,0,"13","PLEKHA2"
0,0.644297192819013,0.422,0.203,0,"13","CHCHD7"
0,1.30362776528228,0.348,0.129,0,"13","RALGDS"
0,0.357717293922637,0.631,0.413,0,"13","NDUFS7"
0,2.70998080234044,0.26,0.042,0,"13","ZNF141"
0,2.33555918082372,0.254,0.036,0,"13","CSF2RB"
0,0.375085312243107,0.693,0.475,0,"13","HNRNPU"
0,1.81083023324459,0.284,0.066,0,"13","CNRIP1"
0,2.17126490702946,0.279,0.062,0,"13","ZSWIM6"
0,0.472994740220692,0.393,0.176,0,"13","FKBP5"
0,1.18866706282544,0.406,0.189,0,"13","CTNND1"
0,0.313322034948011,0.605,0.388,0,"13","RER1"
0,0.573952378092692,0.495,0.278,0,"13","TMEM9B"
0,0.27214360329969,0.581,0.364,0,"13","SCAF11"
0,0.617514644076199,0.482,0.265,0,"13","FAM195B"
0,0.261859330467357,0.622,0.405,0,"13","RPN2"
0,1.56290529914654,0.349,0.132,0,"13","PLXNB2"
0,0.91358747849744,0.393,0.177,0,"13","FBXL5"
0,0.413981419587006,0.451,0.235,0,"13","IFI27L2"
0,1.39361619888713,0.327,0.112,0,"13","DCTN4"
0,0.744635889212082,0.433,0.218,0,"13","C20orf27"
0,1.92956912608052,0.291,0.076,0,"13","PLBD2"
0,0.539609998890465,0.485,0.27,0,"13","TMOD3"
0,0.562143555750857,0.414,0.199,0,"13","STARD3"
0,1.01065078667985,0.404,0.19,0,"13","ZDHHC12"
0,1.45135586248986,0.33,0.116,0,"13","CORO1C"
0,0.476356482677327,0.56,0.347,0,"13","ARL5A"
0,1.18361323296207,0.321,0.108,0,"13","CYB5R4"
0,0.566725396466492,0.501,0.288,0,"13","NANS"
0,0.952072732994385,0.419,0.206,0,"13","CACUL1"
0,2.06817091841254,0.28,0.068,0,"13","DNAJC13"
0,1.09399261109803,0.328,0.116,0,"13","HACD4"
0,2.07735116756658,0.265,0.053,0,"13","GALC"
0,1.18341742213256,0.389,0.177,0,"13","STX4"
0,0.69382372097795,0.432,0.22,0,"13","C6orf1"
0,1.52264134406377,0.295,0.083,0,"13","RAPGEF1"
0,0.519203545921861,0.47,0.258,0,"13","C17orf62"
0,0.972522577936335,0.402,0.191,0,"13","CTBS"
0,2.07361271179528,0.275,0.064,0,"13","PPP1R9B"
0,1.45547796905084,0.299,0.088,0,"13","SLC39A8"
0,1.13599945421709,0.351,0.14,0,"13","KIAA1033"
0,0.494722167825761,0.503,0.293,0,"13","PEA15"
0,1.1641953180769,0.334,0.124,0,"13","MYD88"
0,0.397528233703034,0.546,0.336,0,"13","NUTF2"
0,1.09977835706986,0.353,0.143,0,"13","MTMR14"
0,0.740726196010808,0.425,0.215,0,"13","CCDC50"
0,0.66995009999111,0.363,0.153,0,"13","LPIN2"
0,1.11069540271809,0.345,0.135,0,"13","DUSP6"
0,0.459338202886297,0.531,0.322,0,"13","DDAH2"
0,0.707636885816437,0.504,0.295,0,"13","MIDN"
0,2.54903513758173,0.258,0.049,0,"13","KIAA1683"
0,0.544279999264016,0.526,0.317,0,"13","TXN2"
0,0.838177997547075,0.42,0.211,0,"13","PARL"
0,0.825072529717778,0.359,0.15,0,"13","RNASEK"
0,1.79315139509614,0.31,0.102,0,"13","UBAC1"
0,1.94540645797335,0.278,0.07,0,"13","SLC8B1"
0,2.31950210651956,0.277,0.069,0,"13","SDSL"
0,0.819458843059366,0.368,0.16,0,"13","ALDH2"
0,0.672616315361981,0.353,0.145,0,"13","SSH2"
0,0.582655060219289,0.43,0.222,0,"13","MX1"
0,0.265770726164756,0.992,0.784,0,"13","FOS"
0,2.09749699949176,0.269,0.062,0,"13","MAP3K3"
0,0.83720223922862,0.385,0.178,0,"13","C18orf32"
0,0.456576955838764,0.525,0.318,0,"13","PSMF1"
0,0.664520746802677,0.487,0.28,0,"13","PDIA4"
0,2.27732839598636,0.271,0.065,0,"13","TMEM51"
0,0.539881153149657,0.404,0.198,0,"13","IFI44L"
0,0.892987316229049,0.279,0.073,0,"13","CD38"
0,1.0864822693228,0.397,0.191,0,"13","GDE1"
0,0.953692560411217,0.328,0.122,0,"13","HMHA1"
0,0.329447107765249,0.529,0.323,0,"13","NFIC"
0,0.509913378227177,0.305,0.099,0,"13","GPX3"
0,0.726093095788329,0.42,0.214,0,"13","PTBP3"
0,1.3615548812015,0.29,0.084,0,"13","ACSL4"
0,0.478371376508214,0.501,0.296,0,"13","IRF2BP2"
0,0.524404377438138,0.315,0.11,0,"13","PAG1"
0,1.63653443282662,0.269,0.064,0,"13","RELT"
0,0.293511174745857,0.517,0.312,0,"13","NME4"
0,2.14534271609801,0.267,0.063,0,"13","PLEKHM2"
0,0.407281933328033,0.542,0.338,0,"13","SH3GLB1"
0,1.20788508172059,0.323,0.119,0,"13","SUSD6"
0,0.686298230114632,0.44,0.236,0,"13","SNAP23"
0,0.395972043660541,0.524,0.32,0,"13","TMEM160"
0,0.944730302866541,0.295,0.091,0,"13","POU2F2"
0,2.16142692041092,0.262,0.059,0,"13","SRGAP2"
0,0.313057394128365,0.49,0.287,0,"13","CCDC107"
0,1.39360411962789,0.332,0.129,0,"13","NCOR2"
0,1.7983422328928,0.286,0.083,0,"13","RIN2"
0,0.83448555627971,0.406,0.204,0,"13","VAT1"
0,1.13976140731706,0.381,0.179,0,"13","FOXO3"
0,0.82353528998341,0.305,0.103,0,"13","RNF166"
0,1.0758019812676,0.385,0.183,0,"13","SNAP29"
0,0.717872979221013,0.425,0.223,0,"13","KMT2C"
0,0.832272554669125,0.432,0.23,0,"13","CHID1"
0,0.963873071974609,0.362,0.16,0,"13","NUMB"
0,1.82492750503378,0.351,0.149,0,"13","THBS1"
0,1.29766198565863,0.341,0.14,0,"13","ATP6V1A"
0,0.377187381690214,0.512,0.311,0,"13","CHD1"
0,1.47553592585655,0.307,0.106,0,"13","DCAF12"
0,1.26482848894991,0.334,0.133,0,"13","ETV6"
0,2.14509371186233,0.279,0.078,0,"13","PRKACA"
0,1.58883846802695,0.291,0.09,0,"13","EPB41L2"
0,1.86906035356855,0.293,0.092,0,"13","MARCH2"
0,0.817194706699361,0.432,0.231,0,"13","CAPNS1"
0,1.71595791076365,0.284,0.083,0,"13","SNX18"
0,0.482077953211629,0.581,0.38,0,"13","MT-ND6"
0,0.266035794661061,0.93,0.73,0,"13","CLIC1"
0,1.06329590001227,0.322,0.122,0,"13","MAPKAPK3"
0,0.778220169951214,0.437,0.237,0,"13","WIPI2"
0,0.897500997944259,0.272,0.072,0,"13","RP5-1171I10.5"
0,0.444075784455643,0.516,0.316,0,"13","CTSA"
0,0.674676184324605,0.3,0.1,0,"13","ARHGAP30"
0,1.29959698387409,0.292,0.092,0,"13","SOAT1"
0,1.12956417979688,0.36,0.16,0,"13","TM2D2"
0,1.18848701301154,0.275,0.076,0,"13","ARHGEF6"
0,0.414226514599375,0.376,0.177,0,"13","ATM"
0,1.32791803559482,0.251,0.052,0,"13","HVCN1"
0,0.455113556654936,0.499,0.3,0,"13","SDF2L1"
0,0.923243337028078,0.985,0.786,0,"13","SH3BGRL3"
0,1.20135272013252,0.341,0.143,0,"13","FLII"
0,0.650665009520945,0.373,0.175,0,"13","PCGF5"
0,0.36751299274245,0.535,0.338,0,"13","UQCRC1"
0,0.940585699279737,0.389,0.192,0,"13","KLHDC3"
0,1.33833766099882,0.309,0.112,0,"13","YTHDF3"
0,1.82864126828927,0.279,0.083,0,"13","PHC2"
0,0.947440328370492,0.374,0.178,0,"13","BAZ2B"
0,1.47335022426077,0.261,0.065,0,"13","ANTXR2"
0,0.69124737303664,0.391,0.195,0,"13","PJA2"
0,1.61248381352027,0.285,0.089,0,"13","ZDHHC7"
0,0.901023560144777,0.383,0.188,0,"13","BLOC1S6"
0,0.455587731810171,0.494,0.299,0,"13","SAT2"
0,1.31383658047792,0.327,0.132,0,"13","TRMT1"
0,1.01322279945934,0.353,0.158,0,"13","TRIP12"
0,1.03990850148718,0.338,0.144,0,"13","KCTD20"
0,0.422420610399999,0.506,0.312,0,"13","PNKD"
0,1.8307489345402,0.262,0.068,0,"13","ATG7"
0,2.09002732044094,0.25,0.056,0,"13","GSAP"
0,2.11915853003674,0.258,0.064,0,"13","RAP2A"
0,1.44862288334618,0.322,0.129,0,"13","ABL2"
0,1.02571034193915,0.322,0.129,0,"13","UBE2E2"
0,1.05973738784183,0.328,0.135,0,"13","GOLIM4"
0,0.319047104888252,0.502,0.309,0,"13","SERINC1"
0,1.07456632098009,0.333,0.14,0,"13","ANO6"
0,0.463805235107554,0.486,0.293,0,"13","DNAJC3"
0,0.606254445745689,0.387,0.194,0,"13","MIS18BP1"
0,0.459726680246421,0.513,0.32,0,"13","MRPL34"
0,1.80723318044375,0.287,0.094,0,"13","EVI5"
0,1.05602846258591,0.362,0.169,0,"13","ATF6"
0,1.10905983340504,0.286,0.093,0,"13","SESN1"
0,1.59877117113383,0.272,0.08,0,"13","TET2"
0,2.35744697387271,0.256,0.064,0,"13","SNX24"
0,0.50040291281499,0.44,0.248,0,"13","SMAP1"
0,1.04343656664123,0.33,0.138,0,"13","PTEN"
0,1.11473035295786,0.319,0.127,0,"13","HAUS4"
0,0.274678701471062,0.474,0.282,0,"13","PSMA6"
0,0.462985503172809,0.493,0.301,0,"13","VPS35"
0,1.26501247941778,0.307,0.116,0,"13","ATP13A3"
0,0.37089525020177,0.511,0.32,0,"13","LRPAP1"
0,1.57718227332102,0.276,0.085,0,"13","FAM13A"
0,1.19317607513102,0.317,0.126,0,"13","AKIP1"
0,0.773352595871361,0.304,0.113,0,"13","IL4R"
0,0.841660773630796,0.298,0.107,0,"13","CARD8"
0,0.802632879934141,0.39,0.2,0,"13","HOOK3"
0,0.431809303455282,0.494,0.304,0,"13","FIBP"
0,0.867839999922223,0.376,0.186,0,"13","EEA1"
0,1.87673749605238,0.25,0.06,0,"13","APAF1"
0,1.11672558783288,0.319,0.129,0,"13","TOM1"
0,0.924323336018403,0.336,0.147,0,"13","RALB"
0,1.20027454216505,0.317,0.128,0,"13","PLOD1"
0,0.785409585474059,0.382,0.193,0,"13","EFCAB14"
0,1.25816009535002,0.303,0.114,0,"13","DTX3L"
0,0.556290727813843,0.301,0.112,0,"13","ENTPD1"
0,0.329182600010833,0.511,0.322,0,"13","RNF114"
0,0.934779382325282,0.344,0.155,0,"13","SFT2D2"
0,0.432531118185871,0.423,0.234,0,"13","BLOC1S2"
0,1.06671932457255,0.338,0.15,0,"13","SLC25A24"
0,1.44427749368181,0.274,0.086,0,"13","OAS2"
0,0.507652028273226,0.403,0.216,0,"13","OAZ2"
0,1.94981399464438,0.273,0.086,0,"13","MFSD12"
0,0.26603028762594,0.447,0.26,0,"13","ASPH"
0,1.73541545198313,0.256,0.069,0,"13","TNFSF12"
0,1.13597071273829,0.333,0.147,0,"13","ZNF330"
0,1.17342921662143,0.289,0.103,0,"13","DHRS3"
0,1.6010496519632,0.265,0.079,0,"13","TGFBR1"
0,0.564692819816167,0.349,0.163,0,"13","IFNAR2"
0,1.03362249411246,0.326,0.141,0,"13","IRS2"
0,0.683187470426067,0.389,0.204,0,"13","NUFIP2"
0,0.911234750429161,0.326,0.141,0,"13","JOSD1"
0,0.476544274267751,0.46,0.275,0,"13","GNAI3"
0,0.933136188611664,0.311,0.126,0,"13","PAPD4"
0,0.955004482348534,0.292,0.107,0,"13","MAN2A1"
0,1.04179712614659,0.362,0.177,0,"13","DNASE2"
0,1.02376888722173,0.27,0.086,0,"13","KYNU"
0,0.320061251171443,0.401,0.217,0,"13","UTRN"
0,1.68016339189426,0.264,0.08,0,"13","HPS3"
0,1.79159313673265,0.256,0.072,0,"13","DNASE1L1"
0,0.693298616846062,0.377,0.193,0,"13","HPS1"
0,1.86440791965584,0.25,0.066,0,"13","SLC38A6"
0,0.298921114946553,0.565,0.381,0,"13","CITED2"
0,0.265441786533052,0.535,0.352,0,"13","C20orf24"
0,1.01393545252683,0.28,0.097,0,"13","MOB3A"
0,0.307713172468378,0.498,0.315,0,"13","BTF3L4"
0,0.639156672687985,0.258,0.075,0,"13","JAML"
0,0.795220005881225,0.273,0.091,0,"13","STK10"
0,1.20300231676321,0.277,0.095,0,"13","RP11-1000B6.3"
0,0.970617342177644,0.332,0.15,0,"13","TAOK1"
0,0.257924591886707,0.5,0.318,0,"13","MRPS15"
0,0.474455163566988,0.46,0.278,0,"13","RAB14"
0,0.436072698295093,0.409,0.227,0,"13","HTATIP2"
0,0.777468984447057,0.393,0.212,0,"13","FAM213A"
0,1.30511706480509,0.309,0.128,0,"13","NUP62"
0,1.63212302954109,0.266,0.086,0,"13","AGFG1"
0,0.776280971048066,0.387,0.207,0,"13","AGPAT2"
0,1.06625879275209,0.384,0.204,0,"13","WDR45B"
0,0.906332218457592,0.313,0.133,0,"13","MT1F"
0,0.714839219444464,0.297,0.117,0,"13","CD40"
0,0.955422723664908,0.334,0.155,0,"13","TFPT"
0,1.3510996811003,0.295,0.116,0,"13","CLN6"
0,0.981031846327687,0.362,0.183,0,"13","OSBPL1A"
0,1.16299414681682,0.313,0.134,0,"13","GALNT1"
0,1.46387017044117,0.281,0.103,0,"13","GBA"
0,0.30157841082799,0.479,0.301,0,"13","PTP4A2"
0,2.0091904869004,0.25,0.072,0,"13","CDCP1"
0,1.67336959294197,0.26,0.082,0,"13","SLC2A8"
0,0.58515584088852,0.424,0.246,0,"13","HEBP1"
0,0.555642320390941,0.457,0.28,0,"13","SLC39A1"
0,0.486298680627286,0.426,0.249,0,"13","ETF1"
0,0.504321244658732,0.427,0.25,0,"13","FBXW5"
0,0.678972803734797,0.354,0.178,0,"13","NMI"
0,0.965574100285221,0.293,0.117,0,"13","OSTM1"
0,0.378503025394708,0.511,0.335,0,"13","YME1L1"
0,0.895535847753065,0.348,0.172,0,"13","TUBGCP2"
0,0.340074376192974,0.482,0.306,0,"13","MLEC"
0,0.278012376424837,0.475,0.299,0,"13","DYNC1H1"
0,0.589110705066322,0.352,0.176,0,"13","RAB34"
0,0.307125814564872,0.374,0.198,0,"13","TMC6"
0,0.383797264824862,0.41,0.234,0,"13","PTPN1"
0,0.611518682698625,0.376,0.201,0,"13","CEP350"
0,0.379546051659669,0.491,0.316,0,"13","SNX17"
0,0.267892089147263,0.512,0.337,0,"13","MAF1"
0,0.987334246096535,0.295,0.12,0,"13","SGMS1"
0,0.453061915721452,0.394,0.22,0,"13","COX16"
0,0.575462132479787,0.342,0.168,0,"13","PER1"
0,0.887781697998446,0.353,0.179,0,"13","SPNS1"
0,0.707815852978861,0.333,0.16,0,"13","MIIP"
0,0.483805853182653,0.441,0.268,0,"13","SDHB"
0,1.05849516809091,0.282,0.109,0,"13","ARHGEF2"
0,0.278903866405244,0.471,0.299,0,"13","MRPS16"
0,1.00204680412883,0.291,0.119,0,"13","STAT2"
0,0.412809285566833,0.452,0.28,0,"13","EMC10"
0,1.15155973443296,0.276,0.106,0,"13","SLC43A3"
0,0.378097689203619,0.526,0.356,0,"13","EIF4A3"
0,1.55633917773027,0.268,0.098,0,"13","MAN1A1"
0,0.530791521625862,0.397,0.227,0,"13","VPS36"
0,0.839806394839641,0.347,0.177,0,"13","FGD5-AS1"
0,0.473491851548794,0.373,0.204,0,"13","PHF11"
0,0.623185649147536,0.394,0.225,0,"13","STX10"
0,0.262330490444127,0.5,0.331,0,"13","KPNB1"
0,1.22642753939271,0.26,0.092,0,"13","ARHGAP10"
0,0.744017347742844,0.31,0.142,0,"13","ARRDC3"
0,0.522106248460156,0.327,0.159,0,"13","OAS1"
0,1.06795448585433,0.321,0.153,0,"13","WIPI1"
0,0.721655954374701,0.384,0.216,0,"13","NDUFV3"
0,0.492913822580297,0.285,0.117,0,"13","PRKACB"
0,0.378506170075489,0.367,0.199,0,"13","IRF2"
0,0.700156583286787,0.339,0.172,0,"13","FNDC3A"
0,0.749394976118231,0.326,0.159,0,"13","PPP1R15B"
0,0.770613734920578,0.318,0.151,0,"13","SLC29A1"
0,0.975872194429432,0.265,0.098,0,"13","STAT5A"
0,0.511240207384076,0.263,0.096,0,"13","MFNG"
0,1.03263387951904,0.279,0.113,0,"13","MAP3K1"
0,0.339646370352472,0.457,0.291,0,"13","KXD1"
0,0.998762254221536,0.302,0.136,0,"13","WDR26"
0,1.09746979391671,0.295,0.129,0,"13","SETD3"
0,0.307012053042387,0.443,0.277,0,"13","FAM173A"
0,0.561442631120643,0.384,0.219,0,"13","MPV17"
0,0.515708943401691,0.381,0.216,0,"13","LINC00116"
0,0.603602750284202,0.374,0.209,0,"13","UBE2E1"
0,0.449637572855631,0.371,0.206,0,"13","FAM53C"
0,0.536043900123707,0.4,0.236,0,"13","SURF1"
0,1.04361843325285,0.278,0.114,0,"13","STAT6"
0,0.380068714011361,0.463,0.299,0,"13","OXA1L"
0,0.563637124822909,0.399,0.235,0,"13","SPAG9"
